site_location_name,site_unique,visit_start_date,transect,point_number,substrate,standardised_name,dead,family,growth_form,height,genus,specific_epithet,rank,hits_unique,photo_start,photo-end
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,39,Rock,NA,,,,,NA,NA,NA,S2-N2 39,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,40,Rock,NA,,,,,NA,NA,NA,S2-N2 40,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,41,Gravel,NA,,,,,NA,NA,NA,S2-N2 41,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,42,Gravel,NA,,,,,NA,NA,NA,S2-N2 42,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,43,Gravel,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.29,Sclerolaena,longicuspis,Species,S2-N2 43,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,44,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.4,Sclerolaena,longicuspis,Species,S2-N2 44,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,45,Bare,NA,,,,,NA,NA,NA,S2-N2 45,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,46,Crypto,NA,,,,,NA,NA,NA,S2-N2 46,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,47,Gravel,NA,,,,,NA,NA,NA,S2-N2 47,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,48,,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.33,Sclerolaena,longicuspis,Species,S2-N2 48,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,49,Gravel,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.31,Brachyscome,ciliaris,Species,S2-N2 49,1593,1611
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,50,Litter,Paper Daisy C,TRUE,Asteraceae,Forb,0.74,Paper,Daisy C,Species,S2-N2 50,1612,1623
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,51,Litter,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.74,Maireana,astrotricha,Species,S2-N2 51,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,52,Crypto,Anemocarpa podolepidium,FALSE,Asteraceae,Forb,0.26,Anemocarpa,podolepidium,Species,S2-N2 52,1624,1630
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,53,Crypto,Paper Daisy D,TRUE,Asteraceae,Forb,0.44,Paper,Daisy D,Species,S2-N2 53,1631,1636
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,53,Crypto,Paper Daisy C,TRUE,Asteraceae,Forb,0.26,Paper,Daisy C,Species,S2-N2 53,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,54,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,ventricosa,Species,S2-N2 54,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,55,Litter,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.71,Atriplex,vesicaria,Species,S2-N2 55,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,56,Litter,NA,,,,,NA,NA,NA,S2-N2 56,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,57,Bare,NA,,,,,NA,NA,NA,S2-N2 57,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,58,Rock,NA,,,,,NA,NA,NA,S2-N2 58,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,59,Rock,NA,,,,,NA,NA,NA,S2-N2 59,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,60,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.33,Sclerolaena,longicuspis,Species,S2-N2 60,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,61,Litter,Brachyscome ciliaris,FALSE,Asteraceae,Forb,0.16,Brachyscome,ciliaris,Species,S2-N2 61,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,61,Litter,Maireana astrotricha,TRUE,Chenopodiaceae,Chenopod,0.33,Maireana,astrotricha,Species,S2-N2 61,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,62,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.26,Sclerolaena,longicuspis,Species,S2-N2 62,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,62,Bare,Hibiscus brachysiphonius,FALSE,Malvaceae,Forb,0.34,Hibiscus,brachysiphonius,Species,S2-N2 62,1637,1650
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,63,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,longicuspis,Species,S2-N2 63,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,64,Crypto,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.34,Sclerolaena,longicuspis,Species,S2-N2 64,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,65,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.3,Maireana,astrotricha,Species,S2-N2 65,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,66,,NA,,,,,NA,NA,NA,S2-N2 66,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,67,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.11,Sclerolaena,ventricosa,Species,S2-N2 67,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,68,Bare,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.18,Brachyscome,ciliaris,Species,S2-N2 68,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,69,Bare,NA,,,,,NA,NA,NA,S2-N2 69,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,70,Bare,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S2-N2 70,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,71,Litter,Astrebla A,TRUE,Poaceae,Grass,0.76,Astrebla,A,Species,S2-N2 71,1659,1664
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,72,Rock,NA,,,,,NA,NA,NA,S2-N2 72,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,73,Bare,NA,,,,,NA,NA,NA,S2-N2 73,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,74,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.34,Sclerolaena,ventricosa,Species,S2-N2 74,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,75,Bare,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,divaricata,Species,S2-N2 75,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,76,Rock,NA,,,,,NA,NA,NA,S2-N2 76,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,77,Rock,NA,,,,,NA,NA,NA,S2-N2 77,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,78,Rock,NA,,,,,NA,NA,NA,S2-N2 78,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,79,Rock,NA,,,,,NA,NA,NA,S2-N2 79,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,80,Rock,NA,,,,,NA,NA,NA,S2-N2 80,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,81,Rock,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.24,Dead,NA,Family,S2-N2 81,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,82,Gravel,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.07,Sclerolaena,eriacantha,Species,S2-N2 82,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,83,Gravel,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,eriacantha,Species,S2-N2 83,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,84,Gravel,Sida fibulifera,FALSE,Malvaceae,Forb,0.17,Sida,fibulifera,Species,S2-N2 84,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,85,Gravel,Sporobolus actinocladus,TRUE,Poaceae,Grass,0.41,Sporobolus,actinocladus,Species,S2-N2 85,1664,1674
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,86,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S2-N2 86,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,87,Litter,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.15,Brachyscome,ciliaris,Species,S2-N2 87,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,88,Gravel,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,ventricosa,Species,S2-N2 88,1675,1683
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,89,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,ventricosa,Species,S2-N2 89,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,89,Rock,Plantago drumondii,TRUE,Plantaginaceae,Forb,0.04,Plantago,drumondii,Species,S2-N2 89,1684,1686
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,90,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,brachyptera,Species,S2-N2 90,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,91,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S2-N2 91,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,92,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,ventricosa,Species,S2-N2 92,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,93,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S2-N2 93,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,94,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,ventricosa,Species,S2-N2 94,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,95,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.17,Sclerolaena,ventricosa,Species,S2-N2 95,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,96,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,brachyptera,Species,S2-N2 96,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,97,Rock,NA,,,,,NA,NA,NA,S2-N2 97,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,98,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,NA,Genus,S2-N2 98,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,99,Rock,Sporobolus actinocladus,TRUE,Poaceae,Grass,0.3,Sporobolus,actinocladus,Species,S2-N2 99,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S2-N2,100,Gravel,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.39,Sclerolaena,longicuspis,Species,S2-N2 100,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,0,Rock,NA,,,,,NA,NA,NA,S3-N3 0,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,1,Litter,NA,,,,,NA,NA,NA,S3-N3 1,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,2,Bare,NA,,,,,NA,NA,NA,S3-N3 2,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,3,Rock,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.57,Atriplex,vesicaria,Species,S3-N3 3,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,3,Rock,Enteropogon acicularis,TRUE,Poaceae,Grass,0.67,Enteropogon,acicularis,Species,S3-N3 3,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,4,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.25,Sclerolaena,ventricosa,Species,S3-N3 4,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,5,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.63,Maireana,astrotricha,Species,S3-N3 5,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,5,Bare,Enteropogon acicularis,TRUE,Poaceae,Grass,0.53,Enteropogon,acicularis,Species,S3-N3 5,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,6,Bare,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.17,Atriplex,vesicaria,Species,S3-N3 6,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,7,Gravel,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.1,Brachyscome,ciliaris,Species,S3-N3 7,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,8,Rock,Maireana astrotricha,TRUE,Chenopodiaceae,Chenopod,0.48,Maireana,astrotricha,Species,S3-N3 8,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,9,Gravel,NA,,,,,NA,NA,NA,S3-N3 9,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,10,Rock,NA,,,,,NA,NA,NA,S3-N3 10,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,11,Gravel,Abutilon leucopetalum,FALSE,Malvaceae,Forb,0.34,Abutilon,leucopetalum,Species,S3-N3 11,1693,1707
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,12,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.42,Maireana,astrotricha,Species,S3-N3 12,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,13,Litter,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.37,Maireana,astrotricha,Species,S3-N3 13,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,14,Litter,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.5,Maireana,astrotricha,Species,S3-N3 14,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,15,Gravel,NA,,,,,NA,NA,NA,S3-N3 15,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,16,Litter,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.57,Maireana,astrotricha,Species,S3-N3 16,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,17,Bare,Enneapogon,TRUE,Poaceae,Grass,0.25,Enneapogon,NA,Genus,S3-N3 17,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,18,Gravel,Enneapogon,TRUE,Poaceae,Grass,0.1,Enneapogon,NA,Genus,S3-N3 18,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,19,Litter,Enneapogon,TRUE,Poaceae,Grass,0.21,Enneapogon,NA,Genus,S3-N3 19,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,19,Litter,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,eriacantha,Species,S3-N3 19,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,20,Litter,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.2,Brachyscome,ciliaris,Species,S3-N3 20,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,21,Litter,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.11,Sclerolaena,brachyptera,Species,S3-N3 21,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,22,Bare,Brachyscome ciliaris,TRUE,Asteraceae,Forb,0.17,Brachyscome,ciliaris,Species,S3-N3 22,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,23,Gravel,Atriplex vesicaria,FALSE,Chenopodiaceae,Chenopod,0.33,Atriplex,vesicaria,Species,S3-N3 23,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,24,Litter,NA,,,,,NA,NA,NA,S3-N3 24,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,25,Rock,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.14,Sclerolaena,eriacantha,Species,S3-N3 25,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,26,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.31,Sclerolaena,longicuspis,Species,S3-N3 26,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,27,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,ventricosa,Species,S3-N3 27,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,27,Bare,Convolvulus ?remotus,TRUE,Convolvulaceae,Vine,0.27,Convolvulus,?remotus,Species,S3-N3 27,1707,1712
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,28,Litter,Dissocarpus biflorus,FALSE,Chenopodiaceae,Chenopod,0.34,Dissocarpus,biflorus,Species,S3-N3 28,1713,1731
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,29,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.33,Sclerolaena,divaricata,Species,S3-N3 29,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,30,Litter,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.36,Sclerolaena,longicuspis,Species,S3-N3 30,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,31,Litter,NA,,,,,NA,NA,NA,S3-N3 31,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,32,Litter,Dactyloctenium radulans,TRUE,Poaceae,Grass,0.1,Dactyloctenium,radulans,Species,S3-N3 32,1732,1740
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,33,Bare,NA,,,,,NA,NA,NA,S3-N3 33,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,34,Bare,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,divaricata,Species,S3-N3 34,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,35,Gravel,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.25,Sclerolaena,longicuspis,Species,S3-N3 35,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,36,Rock,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,longicuspis,Species,S3-N3 36,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,37,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.33,Sclerolaena,divaricata,Species,S3-N3 37,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,37,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,ventricosa,Species,S3-N3 37,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,38,,NA,,,,,NA,NA,NA,S3-N3 38,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,39,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.12,Sclerolaena,ventricosa,Species,S3-N3 39,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,40,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,brachyptera,Species,S3-N3 40,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,41,Rock,NA,,,,,NA,NA,NA,S3-N3 41,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,42,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.24,Sclerolaena,ventricosa,Species,S3-N3 42,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,42,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S3-N3 42,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,43,Rock,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,divaricata,Species,S3-N3 43,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,44,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.19,Sclerolaena,ventricosa,Species,S3-N3 44,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,45,Rock,Sclerolaena brachyptera,TRUE,Chenopodiaceae,Chenopod,0.12,Sclerolaena,brachyptera,Species,S3-N3 45,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,46,Bare,NA,,,,,NA,NA,NA,S3-N3 46,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,47,Rock,NA,,,,,NA,NA,NA,S3-N3 47,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,48,Litter,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.27,Sclerolaena,ventricosa,Species,S3-N3 48,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,49,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.28,Sclerolaena,divaricata,Species,S3-N3 49,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,50,Rock,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.28,Sclerolaena,divaricata,Species,S3-N3 50,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,51,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.22,Sclerolaena,divaricata,Species,S3-N3 51,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,52,Gravel,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.22,Sclerolaena,divaricata,Species,S3-N3 52,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,53,Rock,NA,,,,,NA,NA,NA,S3-N3 53,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,54,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,ventricosa,Species,S3-N3 54,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,55,Litter,Sclerolaena brachyptera,FALSE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,brachyptera,Species,S3-N3 55,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,56,Litter,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.3,Dead,NA,Family,S3-N3 56,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,57,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S3-N3 57,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,58,Bare,Sclerolaena eriacantha,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,eriacantha,Species,S3-N3 58,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,59,Bare,Sclerolaena parallelocuspis,TRUE,Chenopodiaceae,Chenopod,0.09,Sclerolaena,parallelocuspis,Species,S3-N3 59,1732,1748
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,60,Bare,NA,,,,,NA,NA,NA,S3-N3 60,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,61,Rock,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,ventricosa,Species,S3-N3 61,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,62,Litter,Sclerolaena parallelocuspis,FALSE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,parallelocuspis,Species,S3-N3 62,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,63,Gravel,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,longicuspis,Species,S3-N3 63,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,64,Bare,Sclerolaena longicuspis,FALSE,Chenopodiaceae,Chenopod,0.5,Sclerolaena,longicuspis,Species,S3-N3 64,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,65,Litter,Maireana astrotricha,TRUE,Chenopodiaceae,Chenopod,0.4,Maireana,astrotricha,Species,S3-N3 65,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,66,Litter,Sida trichopoda,FALSE,Malvaceae,Forb,0.53,Sida,trichopoda,Species,S3-N3 66,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,67,Litter,NA,,,,,NA,NA,NA,S3-N3 67,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,68,Litter,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.2,Sclerolaena,ventricosa,Species,S3-N3 68,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,69,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.3,Sclerolaena,divaricata,Species,S3-N3 69,,
NSABHC0009,NSABHC0009-24018,2024-03-18T10:17:52,S3-N3,70,Litter,Sclerolaena divaricata,FALSE,Chenopodiaceae,Chenopod,0.4,Sclerolaena,divaricata,Species,S3-N3 70,,
